# WavLow(micr), WavUpp(micr), WavC(micr), BinnedNoise(ppm), Npix
2.220233683799546220e+00 2.239607793919054401e+00 2.229920738859300311e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.239607793919054401e+00 2.255752885685311071e+00 2.249294848978808492e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.255752885685311071e+00 2.271897977451568629e+00 2.262210922391814094e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.271897977451568629e+00 2.291272087571076810e+00 2.281585032511322719e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.291272087571076810e+00 2.307417179337333479e+00 2.300959142630830900e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.307417179337333479e+00 2.323562271103591037e+00 2.313875216043836502e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.323562271103591037e+00 2.339707362869847707e+00 2.333249326163345128e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.339707362869847707e+00 2.355852454636104820e+00 2.346165399576350730e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.355852454636104820e+00 2.375226564755613445e+00 2.365539509695858911e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.375226564755613445e+00 2.391371656521870115e+00 2.384913619815367536e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.391371656521870115e+00 2.407516748288127229e+00 2.397829693228373138e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.407516748288127229e+00 2.423661840054384342e+00 2.417203803347881319e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.423661840054384342e+00 2.439806931820641012e+00 2.430119876760886921e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.439806931820641012e+00 2.455952023586898569e+00 2.449493986880395546e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.455952023586898569e+00 2.472097115353155239e+00 2.462410060293401148e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.472097115353155239e+00 2.488242207119411908e+00 2.481784170412909329e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.488242207119411908e+00 2.504387298885669466e+00 2.494700243825914932e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.504387298885669466e+00 2.520532390651926136e+00 2.514074353945423557e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.520532390651926136e+00 2.533448464064932182e+00 2.526990427358429159e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.533448464064932182e+00 2.549593555831188851e+00 2.539906500771434761e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.549593555831188851e+00 2.565738647597445521e+00 2.559280610890942942e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.565738647597445521e+00 2.581883739363703079e+00 2.572196684303948544e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.581883739363703079e+00 2.598028831129959748e+00 2.591570794423457169e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.598028831129959748e+00 2.610944904542965794e+00 2.604486867836462771e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.610944904542965794e+00 2.627089996309222464e+00 2.617402941249468373e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.627089996309222464e+00 2.643235088075479577e+00 2.636777051368976554e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.643235088075479577e+00 2.656151161488485180e+00 2.649693124781982601e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.656151161488485180e+00 2.672296253254741849e+00 2.662609198194987759e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.672296253254741849e+00 2.688441345020999407e+00 2.681983308314496384e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.688441345020999407e+00 2.701357418434004565e+00 2.694899381727501986e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.701357418434004565e+00 2.717502510200262122e+00 2.707815455140507588e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.717502510200262122e+00 2.733647601966518792e+00 2.727189565260016213e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.733647601966518792e+00 2.746563675379524394e+00 2.740105638673021371e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.746563675379524394e+00 2.759479748792529996e+00 2.753021712086027417e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.759479748792529996e+00 2.775624840558786666e+00 2.765937785499032575e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.775624840558786666e+00 2.791769932325044223e+00 2.785311895618541200e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.791769932325044223e+00 2.804686005738049381e+00 2.798227969031546802e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.804686005738049381e+00 2.817602079151055428e+00 2.811144042444552404e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.817602079151055428e+00 2.833747170917312097e+00 2.824060115857558007e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.833747170917312097e+00 2.849892262683569211e+00 2.843434225977066188e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.849892262683569211e+00 2.862808336096574813e+00 2.856350299390072234e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.862808336096574813e+00 2.875724409509580415e+00 2.869266372803077392e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.875724409509580415e+00 2.888640482922586017e+00 2.882182446216083438e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.888640482922586017e+00 2.901556556335591619e+00 2.895098519629088596e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.901556556335591619e+00 2.914472629748597221e+00 2.908014593042094642e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.914472629748597221e+00 2.930617721514853891e+00 2.920930666455099800e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.930617721514853891e+00 2.946762813281111448e+00 2.940304776574608425e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.946762813281111448e+00 2.959678886694116606e+00 2.953220849987614027e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.959678886694116606e+00 2.972594960107122652e+00 2.966136923400619629e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.972594960107122652e+00 2.985511033520127810e+00 2.979052996813625231e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.985511033520127810e+00 2.998427106933133857e+00 2.991969070226630834e+00 1.000000000000000000e+01 1.000000000000000000e+00
2.998427106933133857e+00 3.011343180346139015e+00 3.004885143639636436e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.011343180346139015e+00 3.024259253759145061e+00 3.017801217052642038e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.024259253759145061e+00 3.037175327172150219e+00 3.030717290465647640e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.037175327172150219e+00 3.050091400585156265e+00 3.043633363878653242e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.050091400585156265e+00 3.063007473998161423e+00 3.056549437291658844e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.063007473998161423e+00 3.075923547411167469e+00 3.069465510704664446e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.075923547411167469e+00 3.088839620824172627e+00 3.082381584117670048e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.088839620824172627e+00 3.104984712590430185e+00 3.095297657530675650e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.104984712590430185e+00 3.121129804356686854e+00 3.114671767650184275e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.121129804356686854e+00 3.134045877769692456e+00 3.127587841063189433e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.134045877769692456e+00 3.146961951182698058e+00 3.140503914476195479e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.146961951182698058e+00 3.156649006242452149e+00 3.153419987889200637e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.156649006242452149e+00 3.166336061302206240e+00 3.159878024595703661e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.166336061302206240e+00 3.179252134715212286e+00 3.172794098008709263e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.179252134715212286e+00 3.192168208128217444e+00 3.185710171421714865e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.192168208128217444e+00 3.205084281541223490e+00 3.198626244834720467e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.205084281541223490e+00 3.218000354954228648e+00 3.211542318247726069e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.218000354954228648e+00 3.230916428367234694e+00 3.224458391660731671e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.230916428367234694e+00 3.243832501780239852e+00 3.237374465073737273e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.243832501780239852e+00 3.256748575193245898e+00 3.250290538486742875e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.256748575193245898e+00 3.269664648606251056e+00 3.263206611899748477e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.269664648606251056e+00 3.282580722019257102e+00 3.276122685312754079e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.282580722019257102e+00 3.295496795432262260e+00 3.289038758725759681e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.295496795432262260e+00 3.308412868845268306e+00 3.301954832138765283e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.308412868845268306e+00 3.321328942258273464e+00 3.314870905551770885e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.321328942258273464e+00 3.334245015671279511e+00 3.327786978964776488e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.334245015671279511e+00 3.343932070731033601e+00 3.340703052377782090e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.343932070731033601e+00 3.353619125790787692e+00 3.347161089084285113e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.353619125790787692e+00 3.366535199203793294e+00 3.360077162497290271e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.366535199203793294e+00 3.379451272616798896e+00 3.372993235910296317e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.379451272616798896e+00 3.392367346029804498e+00 3.385909309323301475e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.392367346029804498e+00 3.405283419442810100e+00 3.398825382736307521e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.405283419442810100e+00 3.418199492855815702e+00 3.411741456149312679e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.418199492855815702e+00 3.427886547915569793e+00 3.424657529562318725e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.427886547915569793e+00 3.437573602975324327e+00 3.431115566268821304e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.437573602975324327e+00 3.450489676388329485e+00 3.444031639681826906e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.450489676388329485e+00 3.463405749801335531e+00 3.456947713094832508e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.463405749801335531e+00 3.476321823214340689e+00 3.469863786507838110e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.476321823214340689e+00 3.486008878274095224e+00 3.482779859920843712e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.486008878274095224e+00 3.495695933333849315e+00 3.489237896627346291e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.495695933333849315e+00 3.508612006746854917e+00 3.502153970040352338e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.508612006746854917e+00 3.521528080159860519e+00 3.515070043453357496e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.521528080159860519e+00 3.534444153572866121e+00 3.527986116866363542e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.534444153572866121e+00 3.544131208632620211e+00 3.540902190279368700e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.544131208632620211e+00 3.553818263692374302e+00 3.547360226985871723e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.553818263692374302e+00 3.566734337105380348e+00 3.560276300398877325e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.566734337105380348e+00 3.579650410518385506e+00 3.573192373811882927e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.579650410518385506e+00 3.589337465578140041e+00 3.586108447224888529e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.589337465578140041e+00 3.599024520637894131e+00 3.592566483931391108e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.599024520637894131e+00 3.611940594050899733e+00 3.605482557344397154e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.611940594050899733e+00 3.624856667463905335e+00 3.618398630757402312e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.624856667463905335e+00 3.634543722523659426e+00 3.631314704170408358e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.634543722523659426e+00 3.644230777583413960e+00 3.637772740876910937e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.644230777583413960e+00 3.657146850996419118e+00 3.650688814289916539e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.657146850996419118e+00 3.666833906056173653e+00 3.663604887702922142e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.666833906056173653e+00 3.676520961115927744e+00 3.670062924409424721e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.676520961115927744e+00 3.689437034528933346e+00 3.682978997822430767e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.689437034528933346e+00 3.702353107941938948e+00 3.695895071235435925e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.702353107941938948e+00 3.712040163001693038e+00 3.708811144648441971e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.712040163001693038e+00 3.721727218061447573e+00 3.715269181354944550e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.721727218061447573e+00 3.734643291474452731e+00 3.728185254767950152e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.734643291474452731e+00 3.744330346534207266e+00 3.741101328180955754e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.744330346534207266e+00 3.754017401593961356e+00 3.747559364887458333e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.754017401593961356e+00 3.766933475006966958e+00 3.760475438300464379e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.766933475006966958e+00 3.776620530066721049e+00 3.773391511713469537e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.776620530066721049e+00 3.786307585126475139e+00 3.779849548419972560e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.786307585126475139e+00 3.799223658539481185e+00 3.792765621832978162e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.799223658539481185e+00 3.808910713599235276e+00 3.805681695245983764e+00 1.000000000000000000e+01 1.000000000000000000e+00
3.808910713599235276e+00 3.818597768658989366e+00 3.812139731952486787e+00 1.000000000000000000e+01 1.000000000000000000e+00
